"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"0610007P14RIK",877.903659894562,0.551553121715356,0.058764543995783,9.3858147143103,6.24318868251828e-21,8.78556458976463e-20
"0610009B22RIK",108.511003836878,0.329494288522612,0.111351672494197,2.95904211532866,0.0030859692384318,0.007739613120334
"0610009L18RIK",3.27191351181252,0.103397243215458,0.739999071885079,0.139726179591095,0.88887634099077,0.930716254760818
"0610009O20RIK",203.816851760842,-0.0272809975144109,0.0987672713596697,-0.276214956015791,0.782382970681792,0.852599231856222
"0610010F05RIK",28.8143488772762,-0.197843033420972,0.218377539690682,-0.905967865107393,0.364952861525756,0.490875638169778
"0610010K14RIK",288.737389648172,0.273710606987032,0.0745867984668054,3.66969239347156,0.000242842511229365,0.000747832087426292
"0610011F06RIK",222.773846864498,-1.58438476770702,0.0860011863937892,-18.422824546307,8.61864814290473e-76,9.40191088613191e-74
"0610030E20RIK",223.23343369299,-0.220116353665231,0.0819569600350021,-2.68575546934908,0.00723660291118841,0.0167478474706322
"0610037L13RIK",150.854856318889,0.773179319351605,0.109781952272437,7.04286363420527,1.8832852454024e-12,1.4274862482661e-11
"0610040J01RIK",0.186473883086219,-1.55789504789284,5.12729612051252,-0.303843392555434,0.761247206122716,NA
"1110001J03RIK",82.9410806749982,0.110493944087218,0.149591826778088,0.738636237467242,0.460127913640374,0.584362878867481
"1110004E09RIK",196.796068670556,0.0417189064904822,0.0857640626848255,0.486438085889133,0.626656592889328,0.732603678038312
"1110004F10RIK",1188.74348621595,-0.0218080551796695,0.0425975497170211,-0.511955624784574,0.608682066718284,0.718240624936874
"1110007C09RIK",113.739979174232,0.976466875855845,0.121591832420234,8.03069463153642,9.69223218394445e-16,9.55627462474812e-15
"1110008F13RIK",55.1213630017802,1.05332785501243,0.282189195915327,3.73270086261022,0.000189437522785102,0.000592865921270451
"1110008L16RIK",104.093122879412,0.164636299792632,0.12179177156213,1.35178508105242,0.176444078083042,0.273128782919783
"1110008P14RIK",129.47632953567,1.02998191365021,0.108890591068026,9.45886971085274,3.11289772238644e-21,4.45876820824175e-20
"1110012L19RIK",104.440354959089,-0.421994288489889,0.132017377527358,-3.19650561459182,0.00139103119254176,0.00371486512759487
"1110017D15RIK",0.115591665357111,0,5.1345215985144,0,1,NA
"1110025L11RIK",0.0375774900683154,0,5.13452159851441,0,1,NA
"1110032A03RIK",34.0715648640532,-0.678348415639848,0.224794884590388,-3.01763279389523,0.00254757396156347,0.00647747875067677
"1110032F04RIK",76.2486126654835,-0.230345013536982,0.124649020555265,-1.84794884477135,0.0646097434901002,0.116691187050464
"1110034G24RIK",58.567092863279,0.207844362460049,0.132660187667895,1.56674256318988,0.117174877637002,0.194260988627132
"1110037F02RIK",268.963341583607,-0.40501807215251,0.103150760246379,-3.92646715530851,8.6202657192313e-05,0.000285028960590296
"1110038F14RIK",140.303560226905,-0.03795298498523,0.105709855732391,-0.359029768059751,0.719572820202241,0.806385188714477
"1110051M20RIK",66.9794751663489,-0.10135701133331,0.163752738591541,-0.618963763324478,0.535940231002473,0.653791464479309
"1110057K04RIK",318.450209026549,0.366967249799942,0.082377138482508,4.454721984278,8.40019754101477e-06,3.19779714319591e-05
"1110057P08RIK",0,NA,NA,NA,NA,NA
"1110059E24RIK",533.740873165445,0.687445951235479,0.0748567743602353,9.18348348710918,4.17366544163392e-20,5.51473856222094e-19
"1110059G10RIK",107.271379376876,0.406911398398226,0.107458844972461,3.78667199058866,0.00015267842967338,0.000484393454403491
"1110065P20RIK",51.4155995522596,0.195378745945509,0.212887364238675,0.917756423187536,0.358746400853106,0.484583053197916
"1190002N15RIK",77.8592374235775,0.898999568590001,0.16292905164151,5.51773645972024,3.4339387112989e-08,1.74720851743551e-07
"1190003K10RIK",0,NA,NA,NA,NA,NA
"1190005I06RIK",4.99230929679356,-0.784850301074216,0.463409231224215,-1.69364407998699,0.0903329364803223,0.155506035836936
"1190007I07RIK",95.7278047064621,0.0373197933109975,0.113086574861965,0.33001082008674,0.741391786461108,0.823732642153804
"1200014J11RIK",510.901387054506,-0.0882176289519431,0.061451151291959,-1.43557324960137,0.151123811144471,0.240457910007702
"1300017J02RIK",0.142817860924725,-1.4648149798196,5.13003535318511,-0.285537014654321,0.775232750571784,NA
"1500009C09RIK",0.0300462485059626,0,5.1345215985144,0,1,NA
"1500009L16RIK",16.4437410178512,-5.51556516743181,0.592346548771221,-9.31138229618023,1.26179347303261e-20,1.7362074468489e-19
"1500011B03RIK",130.302555124229,0.168013097857293,0.121332070673492,1.38473774431346,0.166132673313522,0.260269431675458
"1500011K16RIK",71.1646451259843,-0.684113694198767,0.169229845574565,-4.04251207507803,5.28815884337523e-05,0.000179734132572943
"1500012F01RIK",1407.4346431909,-0.0594068996808391,0.0911905861778526,-0.65145868856436,0.514750436316761,0.634928715478549
"1500015O10RIK",0.0204410643767172,0,5.1345215985144,0,1,NA
"1600002H07RIK",91.7092591136325,-0.502653087616878,0.162727023864793,-3.08893431268383,0.00200875847332259,0.00522107565643956
"1600002K03RIK",104.825804519784,0.377123838116531,0.111073352455956,3.39526834994984,0.000685613649800846,0.00194003480570333
"1600012H06RIK",137.359519761802,0.194212246448343,0.10114373277672,1.92016095428352,0.0548375719106584,0.10096747644798
"1600014C10RIK",481.220330964495,-0.374085225431311,0.115596611300283,-3.23612622570359,0.00121163792250762,0.00327360703612322
"1600014C23RIK",0.808324387903856,-0.723275540601002,1.32064237674525,-0.54766949276876,0.583918863274488,0.696488225113253
"1600014K23RIK",0,NA,NA,NA,NA,NA
"1600015I10RIK",0.305596271297652,0,3.56537747245596,0,1,NA
"1700001C02RIK",0.0226591000933234,0,5.1345215985144,0,1,NA
"1700001C19RIK",1.11204740183671,0.390757580400463,1.18109743672724,0.330842797765469,0.740763231611019,0.823535204892111
"1700001F09RIK",0,NA,NA,NA,NA,NA
"1700001J03RIK",0.853479862483814,1.15169226661982,1.39670474163648,0.824578189138534,0.409611108351303,0.536092340882223
"1700001K19RIK",0.0926703490523523,0,5.13452159851441,0,1,NA
"1700001L19RIK",0.0551522415835494,0,5.1345215985144,0,1,NA
"1700001O22RIK",18.0544288452743,-0.747509401356896,0.319308943360008,-2.34102243893028,0.0192310112582573,0.0400846942093544
"1700001P01RIK",0.60252956312866,2.25210073048707,1.67829438942397,1.34189850402827,0.179628906885357,0.276833157130281
"1700003E16RIK",1.47222733471205,-0.648007785956179,1.00800405327456,-0.642862282002824,0.520313465545656,0.639780014187463
"1700003F12RIK",0.559025374419195,-0.714466845459341,1.45196905638276,-0.492067542568207,0.62267159645386,0.730261450868223
"1700003H04RIK",0,NA,NA,NA,NA,NA
"1700003M02RIK",0,NA,NA,NA,NA,NA
"1700006A11RIK",0.109552775753718,0.98387367189765,5.1345215985144,0.191619346227372,0.848040387233164,NA
"1700006E09RIK",0,NA,NA,NA,NA,NA
"1700007B14RIK",0.0484370303194754,0.502981664054815,5.1345215985144,0.0979607650692024,0.92196344840818,NA
"1700007G11RIK",0,NA,NA,NA,NA,NA
"1700007K09RIK",0.322443178485378,-1.66230350720487,3.10675830555738,-0.535060453280621,0.592608055007296,NA
"1700007K13RIK",0.964064531113423,-2.09414050696122,1.44016972979204,-1.45409285005846,0.14592056560519,0.233409487134753
"1700008F21RIK",0,NA,NA,NA,NA,NA
"1700008I05RIK",0.092605309693444,0.98387367189765,5.1345215985144,0.191619346227372,0.848040387233164,NA
"1700008O03RIK",1.04975377125202,-0.268275008763231,0.976587242452655,-0.274706648931304,0.783541622517567,0.853452637163475
"1700008P02RIK",0,NA,NA,NA,NA,NA
"1700009N14RIK",0,NA,NA,NA,NA,NA
"1700010B08RIK",0,NA,NA,NA,NA,NA
"1700010I14RIK",21.7596669796528,-0.928081565276096,0.299238832043592,-3.10147436059,0.00192559547163134,0.00501862000213398
"1700011A15RIK",0,NA,NA,NA,NA,NA
"1700011E24RIK",0,NA,NA,NA,NA,NA
"1700011H14RIK",0.103147243691779,0.502981664054815,5.1345215985144,0.0979607650692024,0.92196344840818,NA
"1700011I03RIK",0,NA,NA,NA,NA,NA
"1700011L22RIK",0.0298458527171003,0,5.1345215985144,0,1,NA
"1700011M02RIK",0,NA,NA,NA,NA,NA
"1700012A03RIK",0,NA,NA,NA,NA,NA
"1700012B07RIK",0.0450689035461081,0,5.1345215985144,0,1,NA
"1700012B09RIK",0.127800536132426,0.502981664054814,5.13452159851441,0.0979607650692022,0.92196344840818,NA
"1700012L04RIK",0.025756946264739,0,5.1345215985144,0,1,NA
"1700012P22RIK",0,NA,NA,NA,NA,NA
"1700013D24RIK",0,NA,NA,NA,NA,NA
"1700013F07RIK",0.0318818179694788,0,5.1345215985144,0,1,NA
"1700013G24RIK",0,NA,NA,NA,NA,NA
"1700013H16RIK",0,NA,NA,NA,NA,NA
"1700015E13RIK",0.0235624482379037,0,5.1345215985144,0,1,NA
"1700015F17RIK",0,NA,NA,NA,NA,NA
"1700015G11RIK",0,NA,NA,NA,NA,NA
"1700016C15RIK",0.143983408377029,0,5.1345215985144,0,1,NA
"1700016D06RIK",9.06737669959495,-0.0490757976449135,0.394376712881566,-0.124438883032253,0.900967788380862,0.939194003697075
"1700016H13RIK",0.0251059930775868,0,5.1345215985144,0,1,NA
"1700016K19RIK",0.0244527372673654,0,5.1345215985144,0,1,NA
"1700017B05RIK",229.054224037588,-0.112891476458723,0.0710869768994848,-1.58807536039053,0.112269299206608,0.187513510066936
"1700017D01RIK",0.0691634007999222,0,5.1345215985144,0,1,NA
"1700017G19RIK",0,NA,NA,NA,NA,NA
"1700017N19RIK",0.144090395276175,0,5.1345215985144,0,1,NA
"1700018B08RIK",0,NA,NA,NA,NA,NA
"1700018C11RIK",0,NA,NA,NA,NA,NA
"1700018F24RIK",0.0752236757419364,0,5.13452159851441,0,1,NA
"1700019A02RIK",0.045157187564618,0.502981664054815,5.1345215985144,0.0979607650692023,0.92196344840818,NA
"1700019B03RIK",0.0575330360634172,-0.458802351630855,5.1345215985144,-0.0893563972471364,0.928798674753967,NA
"1700019D03RIK",2.60407186660792,-3.81023430295539,1.06157830775597,-3.58921642908256,0.000331673398836468,0.000996189089544952
"1700019G17RIK",30.8789144464207,0.433368315051945,0.332565757356336,1.30310564291681,0.192538697389303,0.293904701031034
"1700019L03RIK",0.933006576035804,0.486013955957644,1.49665173079101,0.324734168917692,0.745382271889272,0.826545715172978
"1700019N19RIK",0,NA,NA,NA,NA,NA
"1700019O17RIK",0,NA,NA,NA,NA,NA
"1700020A23RIK",0.109243930981686,0.0220896562119796,5.1345215985144,0.0043021839110329,0.996567364468642,NA
"1700020D05RIK",0.763441390975871,-2.00547793962466,1.42453405769131,-1.40781326272737,0.159186372087114,0.251089111599756
"1700020L24RIK",0.483617553377509,-1.54474530978659,1.92225698693451,-0.803610193791024,0.421622134060287,0.548016339724151
"1700020N01RIK",0.0438947381117445,0,5.1345215985144,0,1,NA
"1700020N15RIK",0,NA,NA,NA,NA,NA
"1700021F05RIK",92.5409786502656,-0.0606384722583904,0.112738427491701,-0.537868707303497,0.590667693622727,0.702332112856602
"1700021F07RIK",0,NA,NA,NA,NA,NA
"1700021K19RIK",178.555359515318,0.0371803270487201,0.107780700127165,0.344962753116773,0.73012237258895,0.815025247579812
"1700022I11RIK",0.265828582700121,0,3.64697871296335,0,1,NA
"1700023E05RIK",0.142979187080716,-0.939695571448278,4.87687427218426,-0.192683985479783,0.847206466160191,NA
"1700023F06RIK",0.0329121561649394,0,5.1345215985144,0,1,NA
"1700024B05RIK",0,NA,NA,NA,NA,NA
"1700024G13RIK",0.0187887450341577,0,5.1345215985144,0,1,NA
"1700024P04RIK",0,NA,NA,NA,NA,NA
"1700024P16RIK",0.0591295553040698,-0.458802351630855,5.1345215985144,-0.0893563972471365,0.928798674753967,NA
"1700025B11RIK",0.0226591000933234,0,5.1345215985144,0,1,NA
"1700025C18RIK",0,NA,NA,NA,NA,NA
"1700025F22RIK",0.0251059930775868,0,5.1345215985144,0,1,NA
"1700025G04RIK",81.0629971060456,0.292819072540716,0.157807514959882,1.8555458060103,0.0635183244292757,0.114948357255156
"1700026D08RIK",0,NA,NA,NA,NA,NA
"1700026L06RIK",0.481934528918228,-0.939572241463399,1.92267440731666,-0.488679850258522,0.625068371392404,0.731643971360604
"1700028J19RIK",6.23668187012046,0.866630250566523,0.560279664948491,1.54678155354112,0.12191592976664,0.201045545809397
"1700028K03RIK",8.1932612415206,0.263039485070561,0.407112013865055,0.646110839553241,0.518207575938782,0.637808331573358
"1700028P14RIK",0,NA,NA,NA,NA,NA
"1700029F12RIK",0.0945573713645056,-0.93969435947369,5.1345215985144,-0.183014978405306,0.854786266043217,NA
"1700029H14RIK",0.0239922906795737,0.502981664054815,5.1345215985144,0.0979607650692023,0.92196344840818,NA
"1700029I15RIK",0.524973974054812,-0.722160039678754,1.91531157321408,-0.377045724454584,0.70613962502624,0.796700308361559
"1700029J07RIK",3.66197284920889,-0.428677153165049,0.604084066053099,-0.709631617940024,0.477932607344852,0.600598012510774
"1700029P11RIK",0,NA,NA,NA,NA,NA
"1700030J22RIK",3.64932514051154,1.18870168036119,0.695923445525249,1.70809258978768,0.0876191636703033,0.151582709440276
"1700030K09RIK",74.8510454281169,-0.372949138497048,0.136632231141909,-2.72958390110527,0.00634143101938529,0.0148832621997139
"1700031F05RIK",0.0248147686638089,-0.458802351630855,5.1345215985144,-0.0893563972471365,0.928798674753967,NA
"1700031M16RIK",0,NA,NA,NA,NA,NA
"1700034E13RIK",0,NA,NA,NA,NA,NA
"1700034I23RIK",5.69488867806322,-3.67045278173579,0.8649905743948,-4.243344251819,2.20213225489381e-05,7.88557653039179e-05
"1700034J05RIK",1.43739139756625,0.600339600572039,0.839483819138912,0.71512944846016,0.474529058794726,0.597146386648661
"1700034O15RIK",0,NA,NA,NA,NA,NA
"1700037C18RIK",15.0278056764864,-1.37296420622141,0.30707375080094,-4.47112201104885,7.78102883183194e-06,2.97288061504232e-05
"1700037H04RIK",203.361902745151,0.163009108463111,0.0951138756777433,1.71383099785992,0.0865597686661266,0.149978272621512
"1700039E15RIK",0.0700112489590289,0,5.1345215985144,0,1,NA
"1700040L02RIK",4.25485370830997,-2.07482565705249,0.667222469527173,-3.1096459603988,0.00187311712039287,0.00489306993365464
"1700042B14RIK",0.072433847524752,0,5.13452159851441,0,1,NA
"1700042G07RIK",0,NA,NA,NA,NA,NA
"1700047I17RIK2",269.176795467156,0.661569739817043,0.0664887494589094,9.95010050874694,2.51928643502683e-23,4.10429985997919e-22
"1700048O20RIK",14.5349245139049,-0.164173156594958,0.337433738991147,-0.486534503294778,0.626588248400283,0.73258658622878
"1700049E17RIK1",0,NA,NA,NA,NA,NA
"1700049E17RIK2",0,NA,NA,NA,NA,NA
"1700049G17RIK",30.6037900113663,-0.883746741127439,0.28809238622893,-3.06758103778965,0.00215798939301842,0.00558056957390463
"1700052N19RIK",216.294953021168,-0.255907558354557,0.0827989405077323,-3.09071054273525,0.00199678184749981,0.00519224204281224
"1700055N04RIK",0.0272961567048248,0,5.1345215985144,0,1,NA
"1700056E22RIK",2.98586796895699,0.290656504412285,0.671174040668083,0.433056832953443,0.664973481979692,0.763302041703102
"1700057G04RIK",0,NA,NA,NA,NA,NA
"1700061G19RIK",0.896543529688967,-1.20751739066117,1.40171172059338,-0.861459152349814,0.388985209222007,0.515571764478158
"1700063H04RIK",0,NA,NA,NA,NA,NA
"1700066B19RIK",26.3842537649698,0.147480239427723,0.210708158657088,0.699926573169555,0.483973161257829,0.605788326318318
"1700066M21RIK",79.9728980779694,-0.202640314329926,0.187709382966251,-1.07954280775809,0.280345821346541,0.398297999372203
"1700067K01RIK",0.770069772389151,0.13696521575064,1.33758831521806,0.102397138336478,0.91844145501111,0.952292320456943
"1700067P10RIK",0,NA,NA,NA,NA,NA
"1700069L16RIK",0.0475611110590952,-0.93969435947369,5.1345215985144,-0.183014978405306,0.854786266043217,NA
"1700074P13RIK",0.027247737334591,-0.458802351630855,5.1345215985144,-0.0893563972471364,0.928798674753967,NA
"1700080E11RIK",0,NA,NA,NA,NA,NA
"1700080O16RIK",0.0362512446349828,0,5.1345215985144,0,1,NA
"1700084C01RIK",0,NA,NA,NA,NA,NA
"1700084M14RIK",0,NA,NA,NA,NA,NA
"1700086D15RIK",0,NA,NA,NA,NA,NA
"1700088E04RIK",0.910854799598593,1.21932143412983,2.16085279501355,0.564277879984966,0.572565032972585,0.686029769420823
"1700092M07RIK",0.583129935632065,-0.189633322085025,1.50217297670611,-0.126239337962825,0.899542473240681,0.938425611285282
"1700093K21RIK",0.224005346527653,-1.96947374615669,3.25647433773164,-0.604787123097234,0.54532045070402,NA
"1700101E01RIK",0.597427635616129,-0.0259785163642027,1.48332901018353,-0.0175136575809222,0.986026837343821,0.998171998411671
"1700102P08RIK",1.06939558720524,-0.647843339821297,1.3200027711074,-0.490789378629709,0.62357542305932,0.730755798284366
"1700106J16RIK",0.14593234927063,0,4.86123826298266,0,1,NA
"1700109H08RIK",0.452043349882432,-1.75919780480024,1.96481694629484,-0.895349466583975,0.370600304943969,0.496561438362579
"1700112E06RIK",0,NA,NA,NA,NA,NA
"1700113H08RIK",0,NA,NA,NA,NA,NA
"1700122O11RIK",0,NA,NA,NA,NA,NA
"1700123I01RIK",0.367026264718287,-1.81611438697236,2.71654678620132,-0.668537864393612,0.503790320390023,NA
"1700123K08RIK",0,NA,NA,NA,NA,NA
"1700123L14RIK",0,NA,NA,NA,NA,NA
"1700123O20RIK",297.288208064335,0.241544153763384,0.0615374868920159,3.92515466527319,8.6674030663088e-05,0.000286379229978645
"1700125H20RIK",0.0901601953298276,0.502981664054815,5.1345215985144,0.0979607650692023,0.92196344840818,NA
"1700128F08RIK",4.28098879176899,0.345377638094132,0.533679395747065,0.647163148599094,0.517526358846822,0.637257488643242
"1700129C05RIK",0.0239922906795737,0.502981664054815,5.1345215985144,0.0979607650692023,0.92196344840818,NA
"1810009A15RIK",334.534611760103,0.0537619584854708,0.0655638043655787,0.819994492474815,0.412219246868562,0.53861840267341
"1810009J06RIK",0.264647383455238,-0.458802989965438,4.85600717644065,-0.0944815304621791,0.924726653364491,NA
"1810011H11RIK",0.682915571379059,-1.21160239140824,1.80848513212247,-0.669954300363136,0.50288692297958,0.624009877567882
"1810011O10RIK",0,NA,NA,NA,NA,NA
"1810013L24RIK",142.973263191406,0.0392795724363818,0.0988234500274188,0.397472183226588,0.691019295265485,0.784705122438387
"1810022K09RIK",474.505555086027,0.577509229896272,0.0759872365412833,7.60008201617538,2.95943129602507e-14,2.60689955766136e-13
"1810024B03RIK",0.442311926444387,2.55049322497954,2.1922223897893,1.16342814344884,0.244655836500966,0.35676309107491
"1810026J23RIK",55.3619771352501,0.201337633544278,0.177716816712462,1.13291267123039,0.25725092824974,0.371688979148057
"1810030O07RIK",327.440474507413,-0.271915054962573,0.0672238671649107,-4.04491836650103,5.23413593659263e-05,0.000178031124049332
"1810032O08RIK",192.240632886417,-0.15372212754981,0.126194046351665,-1.21814088694352,0.223170438657844,0.331194257739538
"1810037I17RIK",589.177612859122,-0.104123208192115,0.0550404812912165,-1.89175686239378,0.0585233832610059,0.106816337056228
"1810041L15RIK",0.39647244101828,0.889083024283113,2.94620579280008,0.30177220697069,0.762825719324969,0.838186261782053
"1810043G02RIK",39.8793241950351,0.497805996886726,0.192906854957532,2.58055110066626,0.00986427560998441,0.0220651676866384
"1810043H04RIK",151.308193812098,0.0117561264917299,0.0923657613452563,0.127277968811261,0.898720396821642,0.937833905633186
"1810046K07RIK",0.0802638251513628,0.502981664054815,5.1345215985144,0.0979607650692024,0.92196344840818,NA
"1810055G02RIK",146.165584508988,0.195085176263409,0.112475531737343,1.73446769488477,0.0828351328980556,0.14440550654537
"1810062G17RIK",3.42862418739874,-3.70467763312177,0.931218529396919,-3.97831176697162,6.94063264186242e-05,0.000232593921613261
"1810065E05RIK",0.0618327690027745,-0.93969435947369,5.1345215985144,-0.183014978405306,0.854786266043217,NA
"2010001E11RIK",0.974547146019119,-0.876047291166795,1.213964427188,-0.721641649085262,0.470514825653707,0.593159634669667
"2010002M12RIK",2.5014741840623,-0.823917011045769,0.690277119253646,-1.19360324725325,0.232633203158285,0.342236094321542
"2010003K11RIK",0.181020960165201,-0.93969435947369,5.1345215985144,-0.183014978405306,0.854786266043217,NA
"2010005H15RIK",2.06677474700898,2.38437653307124,1.17113497046226,2.03595366307788,0.0417550084319486,0.0795433493962072
"2010012O05RIK",80.917696525955,-0.165463398035471,0.139028977183324,-1.19013605212164,0.233992922313295,0.343939580539408
"2010106E10RIK",0.123051749622641,0,5.1345215985144,0,1,NA
"2010107E04RIK",625.735852047407,0.27817752317908,0.062910797134817,4.42177711693827,9.78924088586977e-06,3.69460527870801e-05
"2010107G12RIK",1.22850786691727,-2.33415295223457,1.50934086304237,-1.54647171450035,0.121990686151118,0.201138016915141
"2010107G23RIK",8.82568597538516,-1.71866078694025,0.427126853854533,-4.02377132561554,5.72735308772954e-05,0.0001938401258483
"2010109A12RIK",0.182440496653354,-0.939696875564119,4.5834904133236,-0.205017746482581,0.837558259831255,NA
"2010109I03RIK",1.33649095176693,-1.32782841593028,0.893666948029643,-1.48582021395989,0.137326681932197,0.221817890882189
"2010111I01RIK",152.889415849986,0.306799413838375,0.113304699228201,2.70773777193888,0.00677435250702938,0.0157744314866552
"2010300C02RIK",1.82101008035787,-2.64792776343439,1.07074667464257,-2.47297313747747,0.0133994214332706,0.029103936072647
"2010315B03RIK",136.275169971678,-0.763907257829602,0.149632888743224,-5.10520958490948,3.30428087754682e-07,1.4979113712177e-06
"2200002D01RIK",1.05449931166918,0.38775554144692,1.24962579461166,0.310297325102369,0.756334865099257,0.833876311488799
"2200002J24RIK",0.0226591000933234,0,5.1345215985144,0,1,NA
"2210010C04RIK",0.978342010504508,-1.13782846475693,1.37485457436849,-0.827599141007013,0.407897554901358,0.534488354580628
"2210016F16RIK",468.375142541081,-0.181812530508625,0.0821829394111668,-2.21229043170389,0.0269466038086879,0.0539565182871171
"2210016L21RIK",187.826657318862,0.494637078664586,0.0863927934987812,5.72544373937352,1.03163730822681e-08,5.58673802024654e-08
"2210018M11RIK",354.426846498193,0.341886746672781,0.0790800705986037,4.3232984503534,1.53713566132181e-05,5.63299701096055e-05
"2210404O09RIK",46.4512476952152,0.0802154558150838,0.205132848416278,0.391041495471762,0.695766564037333,0.788454489089427
"2210407C18RIK",0.0251059930775868,0,5.1345215985144,0,1,NA
"2210408I21RIK",20.9982362807849,0.664599206741477,0.253985544942785,2.61668122448146,0.00887892179690391,0.0200937881091332
"2300002M23RIK",0.0248147686638089,-0.458802351630855,5.1345215985144,-0.0893563972471365,0.928798674753967,NA
"2300003K06RIK",0,NA,NA,NA,NA,NA
"2300005B03RIK",0.0333996567139754,0,5.1345215985144,0,1,NA
